,chrom,start,end,expHops,bgHops,norm_bgHops,pValue,negLog10pValue,rejected,corrected_pValue,negLog10corrected,,Nearby gene,
23744,chr6,36420400,36443523,37,37,28.43002144,0.06953348,1.157806037,FALSE,0.152219803,0.817528845,,,
26415,chr7,108203481,108243050,37,37,28.43002144,0.06953348,1.157806037,FALSE,0.152219803,0.817528845,,,
27374,chr8,58658301,58678320,37,37,28.43002144,0.06953348,1.157806037,FALSE,0.152219803,0.817528845,,,
28890,chr9,66876846,66952398,37,37,28.43002144,0.06953348,1.157806037,FALSE,0.152219803,0.817528845,,,
1153,chr1,145220576,145220989,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
2067,chr1,204404572,204408920,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
6314,chr12,97753729,97763222,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
8416,chr14,73604046,73617664,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
10331,chr16,58736238,58841914,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
24728,chr6,135492605,135498242,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
25285,chr6_GL000253v2_alt,208108,220837,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
26923,chr7,156747022,156748119,25,23,18.05109441,0.069952978,1.155193794,FALSE,0.153051048,0.815163693,,,
18004,chr3,24410770,24489872,87,98,73.65248923,0.070066097,1.154492076,FALSE,0.153265851,0.814554599,,,
28812,chr9,35182739,35516965,87,98,73.65248923,0.070066097,1.154492076,FALSE,0.153265851,0.814554599,,,
30463,chrX,106119758,106479730,87,98,73.65248923,0.070066097,1.154492076,FALSE,0.153265851,0.814554599,,,
816,chr1,113255974,113387346,70,77,58.08409868,0.070280914,1.153162601,FALSE,0.153713899,0.813286861,,,
29753,chr9,132952807,133252044,70,77,58.08409868,0.070280914,1.153162601,FALSE,0.153713899,0.813286861,,,
29484,chr9,110578814,111040539,138,162,121.0990128,0.070328368,1.152869461,FALSE,0.153806756,0.813024588,,,
11428,chr17,59845057,59845769,91,103,77.35924888,0.070380786,1.15254589,FALSE,0.153910454,0.81273188,,,
9356,chr15,76131927,76306829,42,43,32.87813303,0.070480455,1.151931303,FALSE,0.154095562,0.81220987,,,
9401,chr15,80451025,80584588,42,43,32.87813303,0.070480455,1.151931303,FALSE,0.154095562,0.81220987,,,
26785,chr7,141696396,141765969,42,43,32.87813303,0.070480455,1.151931303,FALSE,0.154095562,0.81220987,,,
2453,chr1,246707085,246752569,47,49,37.32624462,0.07051929,1.15169207,FALSE,0.154136665,0.812094042,,,
13359,chr1_GL383520v2_alt,96311,221350,47,49,37.32624462,0.07051929,1.15169207,FALSE,0.154136665,0.812094042,,,
15694,chr2,234464563,234630319,47,49,37.32624462,0.07051929,1.15169207,FALSE,0.154136665,0.812094042,,,
23491,chr6,21023508,21103587,47,49,37.32624462,0.07051929,1.15169207,FALSE,0.154136665,0.812094042,,,
20592,chr4,94108841,94407823,103,118,88.47952785,0.070664646,1.150797809,FALSE,0.154443407,0.811230627,,,
20438,chr4,78548861,78570206,61,66,49.92922744,0.070747357,1.150289777,FALSE,0.154602218,0.81078428,,,
27791,chr8,95068340,95075782,61,66,49.92922744,0.070747357,1.150289777,FALSE,0.154602218,0.81078428,,,
164,chr1,22449805,22487906,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
648,chr1,107626668,107627008,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
665,chr1,107853615,107854617,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
1922,chr1,192858164,192858535,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
2064,chr1,204380275,204381239,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
3221,chr10,65419418,65419919,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
4407,chr11,62508597,62508911,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
4454,chr11,65664696,65703265,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
5437,chr12,40986199,41049121,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
5774,chr12,59715383,59717533,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
6473,chr12,112511920,112525486,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
6789,chr13,22792208,22814000,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
7288,chr13,67036757,67119767,31,30,23.24055793,0.070877848,1.149489478,FALSE,0.154830249,0.810144189,,,
11040,chr17,30970422,30978787,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
11414,chr17,59775768,59776755,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
11436,chr17,59854209,59855834,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
11685,chr17,62956069,62956315,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
12180,chr18,3603707,3603711,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
13252,chr19_GL949746v1_alt,854458,965780,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
14750,chr2,156180874,156192632,31,30,23.24055793,0.070877848,1.149489478,FALSE,0.154830249,0.810144189,,,
15175,chr2,191220429,191225580,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
15650,chr2,231513469,231515103,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
16764,chr20,56936706,56936710,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
16825,chr20,58293229,58294073,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
17980,chr3,23115233,23116146,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
19075,chr3,148804713,148820523,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
19096,chr3,149407325,149408291,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
20343,chr4,68908247,68909220,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
21141,chr4,158209980,158211740,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
21429,chr4_GL383527v1_alt,46916,139430,31,30,23.24055793,0.070877848,1.149489478,FALSE,0.154830249,0.810144189,,,
21776,chr5,34011579,34043675,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
22305,chr5,83387069,83390247,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
23506,chr6,21796388,21883407,31,30,23.24055793,0.070877848,1.149489478,FALSE,0.154830249,0.810144189,,,
23589,chr6,26323140,26323379,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
24198,chr6,85747393,85747885,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
25038,chr6,154688062,154732046,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
28751,chr9,23599193,23644021,17,14,11.37892703,0.071042898,1.148479329,FALSE,0.154830249,0.810144189,,,
29393,chr9,106022158,106056792,31,30,23.24055793,0.070877848,1.149489478,FALSE,0.154830249,0.810144189,,,
8855,chr14_KI270847v1_alt,663085,1060537,78,87,65.49761799,0.07201643,1.142568409,FALSE,0.156940841,0.804264025,,,
16926,chr21,13857635,13969959,56,60,45.48111586,0.072218204,1.141353317,FALSE,0.157347125,0.803141189,,,
24174,chr6,83093099,83209511,56,60,45.48111586,0.072218204,1.141353317,FALSE,0.157347125,0.803141189,,,
26585,chr7,124483401,124566914,56,60,45.48111586,0.072218204,1.141353317,FALSE,0.157347125,0.803141189,,,
2404,chr1,240630572,241266969,141,166,124.0644205,0.072236432,1.141243714,FALSE,0.157364556,0.803093079,,,
30645,chrX,142938412,143769088,141,166,124.0644205,0.072236432,1.141243714,FALSE,0.157364556,0.803093079,,,
11024,chr17,28821524,29233208,65,71,53.6359871,0.072250662,1.141158172,FALSE,0.157373274,0.803069021,,,
29268,chr9,94512069,94581455,65,71,53.6359871,0.072250662,1.141158172,FALSE,0.157373274,0.803069021,,,
8062,chr14,53208719,53236644,36,36,27.68866951,0.073217605,1.135384483,FALSE,0.159411727,0.797479733,,,
10178,chr16,28640939,28696867,36,36,27.68866951,0.073217605,1.135384483,FALSE,0.159411727,0.797479733,,,
19260,chr3,161097176,161104602,36,36,27.68866951,0.073217605,1.135384483,FALSE,0.159411727,0.797479733,,,
24218,chr6,87422114,87472372,36,36,27.68866951,0.073217605,1.135384483,FALSE,0.159411727,0.797479733,,,
24598,chr6,125123574,125153466,36,36,27.68866951,0.073217605,1.135384483,FALSE,0.159411727,0.797479733,,,
28016,chr8,102812139,102862270,36,36,27.68866951,0.073217605,1.135384483,FALSE,0.159411727,0.797479733,,,
25790,chr7,30185545,30282865,51,54,41.03300427,0.073377182,1.134438973,FALSE,0.159747861,0.796564949,,,
18724,chr3,106448207,106576554,69,76,57.34274675,0.073459546,1.133951763,FALSE,0.159893238,0.796169903,,,
21023,chr4,142330680,142408012,69,76,57.34274675,0.073459546,1.133951763,FALSE,0.159893238,0.796169903,,,
26385,chr7,107025856,107103247,69,76,57.34274675,0.073459546,1.133951763,FALSE,0.159893238,0.796169903,,,
2345,chr1,232578647,233077823,159,189,141.1155149,0.073724329,1.132389172,FALSE,0.160363295,0.79489503,,,
3899,chr10,125881208,125897748,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
4462,chr11,66113991,66124563,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
4473,chr11,66183459,66197162,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
6376,chr12,104183192,104219252,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
9989,chr16,14106570,14150342,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
10725,chr16_KI270853v1_alt,425242,426755,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
11056,chr17,32934037,33234177,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
15523,chr2,220220827,220225471,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
22199,chr5,72126768,72146744,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
23633,chr6,28942545,28955275,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
26041,chr7,74606945,74614428,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
26738,chr7,138895092,138951830,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
30668,chrX,149835291,149922064,24,22,17.30974248,0.07374846,1.132247047,FALSE,0.160363295,0.79489503,,,
7219,chr13,50910894,51078656,60,65,49.18787551,0.07408248,1.130284489,FALSE,0.161056538,0.79302164,,,
14407,chr2,120230292,120313143,46,48,36.58489268,0.074082972,1.130281603,FALSE,0.161056538,0.79302164,,,
19982,chr4,17150265,17489641,46,48,36.58489268,0.074082972,1.130281603,FALSE,0.161056538,0.79302164,,,
1189,chr1,145995521,146001357,41,42,32.1367811,0.074131017,1.130000039,FALSE,0.16111546,0.792862784,,,
7779,chr14,34202233,34203943,41,42,32.1367811,0.074131017,1.130000039,FALSE,0.16111546,0.792862784,,,
9538,chr15,88941015,89082196,41,42,32.1367811,0.074131017,1.130000039,FALSE,0.16111546,0.792862784,,,
26009,chr7,66997318,67122941,41,42,32.1367811,0.074131017,1.130000039,FALSE,0.16111546,0.792862784,,,
19715,chr3,194874073,195437911,195,235,175.2177038,0.074437805,1.128206444,FALSE,0.161770802,0.791099861,,,
2176,chr1,215482482,215487990,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
2813,chr10,24239301,24242768,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
3508,chr10,91800299,91804315,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
4163,chr11,30488645,30488823,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
6735,chr13,18313257,18334982,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
6753,chr13,19780590,19780624,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
9070,chr15,51831563,51833869,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
10303,chr16,54421597,54430963,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
12246,chr18,11268789,11271077,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
15298,chr2,202037656,202038969,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
15428,chr2,213239242,213240762,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
21494,chr5,7130986,7165306,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
21966,chr5,52235617,52237484,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
23305,chr6,9398135,9404668,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
28574,chr8_KI270926v1_alt,165553,199205,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
30631,chrX,141233242,141245064,16,13,10.6375751,0.074535998,1.12763393,FALSE,0.161801373,0.791017798,,,
2092,chr1,206182866,206186338,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
4298,chr11,46641088,46795462,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
11017,chr17,28291875,28325576,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
11282,chr17,57210653,57214470,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
17402,chr22,17637735,17705671,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
26062,chr7,76357134,76360470,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
28287,chr8,124463817,124475859,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
28439,chr8,133857400,133918798,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
29658,chr9,125492675,125500879,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
30610,chrX,135532232,135686438,30,29,22.499206,0.074717039,1.126580347,FALSE,0.16208004,0.790270465,,,
17505,chr22,31148500,31580444,121,141,105.5306223,0.074862733,1.12573432,FALSE,0.162384641,0.789455052,,,
9413,chr15,81019881,81257111,64,70,52.89463516,0.075586268,1.121557099,FALSE,0.163930947,0.785339051,,,
11435,chr17,59853237,59853736,64,70,52.89463516,0.075586268,1.121557099,FALSE,0.163930947,0.785339051,,,
28844,chr9,37954628,38243338,113,131,98.11710295,0.075641877,1.121237704,FALSE,0.164039991,0.785050263,,,
16990,chr21,17765452,17893998,55,59,44.73976392,0.075701861,1.120893442,FALSE,0.16414694,0.784767208,,,
22463,chr5,103448347,103503046,55,59,44.73976392,0.075701861,1.120893442,FALSE,0.16414694,0.784767208,,,
6118,chr12,87137584,87382285,132,155,115.9095493,0.076000464,1.119183759,FALSE,0.164782799,0.783088125,,,
4492,chr11,67033375,67222279,89,101,75.87654502,0.076326891,1.117322428,FALSE,0.165478893,0.781257392,,,
3639,chr10,100433536,100910771,93,106,79.58330468,0.076443859,1.116657398,FALSE,0.165709134,0.780653552,,,
22872,chr5,149672496,149878177,93,106,79.58330468,0.076443859,1.116657398,FALSE,0.165709134,0.780653552,,,
6822,chr13,24205847,24380216,68,75,56.60139482,0.076782819,1.114735945,FALSE,0.166432183,0.778762691,,,
12668,chr18,76001905,76321859,50,53,40.29165234,0.077004017,1.113486619,FALSE,0.166876381,0.777605127,,,
14799,chr2,160209937,160228215,50,53,40.29165234,0.077004017,1.113486619,FALSE,0.166876381,0.777605127,,,
22890,chr5,152289804,152403158,50,53,40.29165234,0.077004017,1.113486619,FALSE,0.166876381,0.777605127,,,
5717,chr12,56788714,56879903,35,35,26.94731758,0.077117687,1.112846002,FALSE,0.167099183,0.777025674,,,
10880,chr17,10693423,10778394,35,35,26.94731758,0.077117687,1.112846002,FALSE,0.167099183,0.777025674,,,
16396,chr20,49552019,49604411,59,64,48.44652358,0.077578905,1.110256357,FALSE,0.16806305,0.774527758,,,
21933,chr5,44367944,44532531,59,64,48.44652358,0.077578905,1.110256357,FALSE,0.16806305,0.774527758,,,
23752,chr6,36610550,36691598,59,64,48.44652358,0.077578905,1.110256357,FALSE,0.16806305,0.774527758,,,
1020,chr1,120325086,120325579,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
3492,chr10,90320251,90406894,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
17737,chr22_KI270879v1_alt,201803,212253,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
19936,chr4,10006512,10068906,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
22286,chr5,80489153,80496073,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
24197,chr6,85688896,85746772,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
24496,chr6,113764104,113818518,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
26851,chr7,150355583,150369511,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
26999,chr7_KI270899v1_alt,23209,42149,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
27090,chr8,17539944,17541879,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
28416,chr8,133184687,133216561,23,21,16.56839055,0.077777016,1.109148723,FALSE,0.168361854,0.773756301,,,
8664,chr14,96057115,96073069,45,47,35.84354075,0.077838921,1.108803191,FALSE,0.168472157,0.773471864,,,
29175,chr9,88773679,88775270,45,47,35.84354075,0.077838921,1.108803191,FALSE,0.168472157,0.773471864,,,
1134,chr1,144961577,144978134,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
1280,chr1,148529343,148529587,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
1416,chr1,151009661,151047276,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
1816,chr1,184156783,184156898,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
3623,chr10,100007743,100008468,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
4615,chr11,74417462,74418749,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
6169,chr12,89567945,89576285,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
6535,chr12,118357499,118359162,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
6618,chr12,122917693,122921125,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
8198,chr14,63548076,63548213,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
8746,chr14,102098957,102125369,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
9201,chr15,62896130,62897093,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
9947,chr16,10618310,10688069,40,41,31.39542917,0.077986957,1.107978025,FALSE,0.168705523,0.7728707,,,
10041,chr16,16202578,16233155,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
10064,chr16,18124550,18191447,40,41,31.39542917,0.077986957,1.107978025,FALSE,0.168705523,0.7728707,,,
10517,chr16,79175316,79246198,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
11114,chr17,40902482,40902687,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
11358,chr17,59005017,59005815,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
11562,chr17,61410054,61414255,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
12041,chr17_JH159146v1_alt,51750,51955,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
13413,chr1_KI270765v1_alt,69131,70452,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
14246,chr2,98829292,98835326,15,12,9.896223171,0.078166033,1.106981926,FALSE,0.168705523,0.7728707,,,
